index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
x,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
   157.50,    8.5826,    8.3313,    8.7439,    0.2488,    0.4388,   -0.6006,   -1.0700,    0.1700,   -0.2200
   157.60,    8.6062,    8.2317,    8.6542,    0.2303,    0.2057,   -0.2767,   -0.9100,    0.4200,   -0.0700
   157.70,    8.5158,    8.2672,    8.5592,    0.2121,    0.2350,   -0.4309,   -0.8200,    0.4400,   -0.1200
   157.80,    8.1344,    8.4008,    8.4727,    0.2436,    0.5684,   -0.6552,   -0.4500,    0.4800,   -0.0000
   157.90,    8.4035,    8.2574,    8.5235,    0.1983,    0.3442,   -0.7202,   -0.5500,    0.1600,   -0.1500
   158.00,    8.5592,    8.3765,    8.4548,    0.7873,    0.2448,   -0.4508,   -0.4900,    0.2700,    0.0100
   158.10,    8.1521,    8.3400,    8.3507,    0.7374,    0.2226,   -0.5028,   -0.4100,    0.2050,   -0.0700
   158.20,    8.1332,    8.4471,    8.2164,    0.4857,    0.4815,   -0.3661,   -0.4700,    0.0700,   -0.0500
   158.30,    8.2223,    8.4316,    8.3287,    0.7460,    0.4048,   -0.3523,   -0.3400,    0.0750,   -0.0700
   158.40,    7.9091,    8.4619,    8.4141,    0.2801,    0.4192,   -0.5841,   -0.3600,    0.0400,   -0.1600
   158.50,    8.1199,    8.4388,    8.2890,    0.4199,    0.2596,   -0.4356,   -0.4700,    0.1700,   -0.0700
   158.60,    8.0576,    8.3036,    8.2454,    0.8112,    0.2003,   -0.7188,   -0.2400,    0.1300,   -0.2000
   158.70,    7.7586,    8.2825,    8.1996,    0.4611,    0.1977,   -0.4038,   -0.4200,    0.2100,   -0.0900
   158.80,    7.7985,    8.5848,    8.3811,    0.6583,    0.0567,   -0.4314,   -0.8100,    0.0800,   -0.0800
   158.90,    8.3381,    8.6553,    8.1716,    0.7317,    0.2363,   -0.4072,   -0.9200,   -0.0600,    0.0800
   159.00,    8.2435,    8.7899,    7.9130,    0.8056,    0.4167,    0.0739,   -1.0000,    0.0700,    0.2000
   159.10,    8.3996,    8.5464,    7.8807,    1.2166,    0.3405,    0.1626,   -1.0100,    0.0850,    0.2000
   159.20,    8.2701,    8.4750,    8.0704,    1.3432,    0.3709,    0.2429,   -1.0600,   -0.3200,    0.1500
   159.30,    8.4654,    8.4426,    8.2920,    1.2033,    0.4026,    0.5266,   -0.9500,   -0.4950,    0.2300
   159.40,    8.3787,    8.4516,    8.3605,    1.2710,    0.5034,    0.5492,   -1.0000,   -0.4000,   -0.2700
   159.50,    8.1640,    8.4432,    8.1474,    1.3372,    0.4846,    0.6014,   -0.9100,   -0.3300,   -0.1300
   159.60,    7.9340,    8.4193,    8.1245,    1.2378,    0.5921,    0.5559,   -0.8200,   -0.4100,   -0.2500
   159.70,    7.7347,    8.4842,    8.3479,    1.5838,    0.5858,    0.4194,   -0.6800,   -0.4050,   -0.3400
   159.80,    6.9039,    8.4033,    8.5021,    1.4461,    0.4904,    0.3244,   -1.0400,   -0.3500,   -0.4300
   159.90,    7.0102,    8.4095,    8.1617,    1.1600,    0.4982,   -0.5011,   -0.7800,   -0.3400,   -0.3800
   160.00,    6.9945,    8.4531,    8.0543,    0.7662,    0.7814,   -0.2649,   -0.5100,   -0.3000,   -0.4300
   160.10,    7.2937,    8.3733,    8.4003,    0.8243,    0.7930,   -0.4718,   -0.4100,   -0.3200,   -0.4500
   160.20,    6.9895,    8.2890,    8.6673,    0.5162,    0.7827,   -0.3250,    0.0400,   -0.3400,   -0.4200
   160.30,    7.1846,    8.2271,    8.4057,    0.2624,    0.7359,   -0.3999,    0.2200,   -0.2900,   -0.4000
   160.40,    7.5636,    8.3949,    8.4247,    0.3089,    1.0806,   -0.5543,    0.0900,   -0.4400,   -0.5000
   160.50,    7.4853,    8.1866,    8.3949,    0.1924,    1.0657,   -0.5437,   -0.0500,   -0.4650,   -0.3000
   160.60,    7.5980,    7.9083,    8.5217,    0.0282,    1.1563,   -0.7062,   -0.2600,   -0.5000,   -0.4500
   160.70,    7.3530,    8.0844,    8.5087,    0.2830,    1.0568,   -0.6579,   -0.6100,   -0.5900,   -0.3400
   160.80,    7.4023,    8.0662,    8.6481,    0.3461,    1.1471,   -0.6907,   -0.5500,   -0.5500,   -0.3500
   160.90,    7.6345,    7.9575,    8.6865,    0.2535,    1.1623,   -0.7715,   -0.7100,   -0.5800,   -0.3800
   161.00,    7.6717,    7.9354,    8.7579,    0.4148,    1.1097,   -1.0049,   -0.7300,   -0.5900,   -0.3600
   161.10,    7.9194,    7.9060,    8.6834,    0.6019,    1.0883,   -0.7754,   -0.1900,   -0.5800,   -0.4300
   161.20,    7.8734,    7.8913,    8.8153,    0.8029,    1.0046,   -0.8340,   -0.4600,   -0.6000,   -0.3000
   161.30,    7.9152,    7.8194,    8.7911,    0.6940,    1.0100,   -1.0436,   -0.6700,   -0.4300,   -0.3400
   161.40,    7.4565,    7.6387,    8.8296,    1.0651,    0.9735,   -0.7183,   -0.2400,   -0.4000,   -0.3400
   161.50,    7.3614,    7.7773,    8.9763,    0.9110,    1.0048,   -0.9852,   -0.5800,   -0.5400,   -0.6500
   161.60,    7.9251,    7.8889,    8.8914,    0.7878,    1.0826,   -0.9315,   -0.7100,   -0.4700,   -0.6500
   161.70,    7.8160,    7.8322,    8.7800,    1.0380,    1.0507,   -0.8953,   -0.7500,   -0.3750,   -0.6200
   161.80,    7.6675,    7.7054,    8.8704,    1.3190,    1.0102,   -0.8771,   -0.6800,   -0.3900,   -0.5400
   161.90,    7.6968,    7.7320,    8.8121,    1.0804,    0.9387,   -0.6919,   -0.8600,   -0.3500,   -0.4100
   162.00,    7.9081,    7.7557,    8.9226,    1.0422,    0.7172,   -0.6641,   -0.9900,   -0.3700,   -0.4300
   162.10,    7.9886,    7.8134,    8.7982,    1.3727,    0.8561,   -0.6366,   -0.8600,   -0.3300,   -0.4100
   162.20,    7.8566,    7.8798,    8.6668,    1.5774,    0.9248,   -0.5530,   -0.7200,   -0.3500,   -0.4800
   162.30,    7.8244,    7.9245,    8.5808,    1.2599,    0.9089,   -0.5493,   -0.6800,   -0.4250,   -0.5300
   162.40,    7.8854,    7.8438,    8.6579,    1.1107,    0.9275,   -0.5969,   -0.8800,   -0.5000,   -0.5100
   162.50,    7.9556,    7.8481,    8.7882,    1.1193,    0.8924,   -0.3814,   -1.1700,   -0.4300,   -0.4500
   162.60,    7.6532,    7.9078,    8.9460,    0.7972,    0.9282,   -0.7966,   -0.9000,   -0.2600,   -0.3700
   162.70,    7.7281,    7.8644,    8.8522,    1.3478,    0.9051,   -0.7867,   -0.9700,   -0.3350,   -0.2900
   162.80,    7.6737,    7.8857,    8.9822,    1.3269,    0.8186,   -0.6853,   -0.8100,   -0.4200,   -0.3700
   162.90,    7.6059,    7.9684,    8.8111,    1.6463,    0.7540,   -0.7419,   -1.0100,   -0.5500,   -0.2600
   163.00,    7.4895,    7.8894,    8.8928,    1.7246,    0.4985,   -1.0596,   -1.0600,   -0.5400,   -0.4400
   163.10,    7.4429,    7.9790,    8.8490,    1.6975,    0.3777,   -0.6446,   -1.0900,   -0.6350,   -0.3200
   163.20,    8.3634,    7.7731,    9.0315,    1.5113,    0.2847,   -0.6222,   -0.4800,   -0.4300,   -0.4100
   163.30,    8.2300,    7.7436,    8.9985,    1.4380,    0.4094,   -0.4696,   -0.2900,   -0.5000,   -0.4300
   163.40,    8.5279,    7.6904,    8.7717,    0.5199,    0.5524,   -0.7111,   -0.3900,   -0.4900,   -0.3800
   163.50,    8.4159,    7.6552,    8.7512,    1.4323,    0.6942,   -0.8348,   -0.5900,   -0.4700,   -0.5900
   163.60,    8.4375,    7.8785,    8.9566,    0.9078,    0.3547,   -0.7668,   -0.6500,   -0.5700,   -0.6700
   163.70,    8.4425,    8.0451,    8.7574,    1.1577,    0.5354,   -0.4208,   -0.8600,   -0.4650,   -0.7800
   163.80,    8.3474,    7.9706,    9.0714,    0.5975,    0.3589,   -0.4250,   -0.5100,   -0.3900,   -0.5600
   163.90,    8.1824,    7.9124,    8.4708,    0.9548,    0.8041,   -0.3491,   -0.5200,   -0.4250,   -0.2400
   164.00,    8.3006,    7.7421,    8.4609,    0.8625,    0.9435,   -0.4430,   -0.4900,   -0.3800,   -0.7500
   164.10,    8.3910,    7.8437,    8.5762,    0.8807,    0.8705,   -0.2792,   -0.4600,   -0.3050,   -0.6350
   164.20,    8.4863,    7.5261,    8.5434,    0.7428,    0.4396,   -0.0125,   -0.5100,   -0.5000,   -0.6300
   164.30,    8.4132,    7.5527,    8.4599,    0.5842,    0.3681,   -0.0869,   -0.3400,   -0.3850,   -0.4300
   164.40,    8.2762,    7.5510,    8.5535,    0.5389,    0.5852,   -0.2107,   -0.4400,   -0.2600,   -0.5700
   164.50,    8.1610,    7.6155,    8.2277,    0.7812,    0.6109,    0.0057,   -0.5800,   -0.3150,   -0.3200
   164.60,    8.0477,    7.5914,    8.1120,    0.7174,    0.6044,   -0.3861,   -0.6300,   -0.2300,   -0.4300
   164.70,    8.0790,    7.4302,    8.0804,    0.9849,    0.4956,   -0.7675,   -0.5800,   -0.2200,   -0.3300
   164.80,    7.9997,    7.4963,    8.1267,    0.8184,    0.4502,   -0.4484,   -0.6400,   -0.2500,   -0.5800
   164.90,    8.2671,    7.2812,    8.1589,    0.7871,    0.5485,   -0.3910,   -0.5200,   -0.2950,   -0.4050
   165.00,    7.9226,    7.4761,    8.4237,    0.8659,    0.4406,   -0.6043,   -0.4000,   -0.3900,   -0.4200
   165.10,    7.9219,    7.4363,    7.9936,    0.9299,    0.4464,   -0.3507,   -0.4400,   -0.4700,   -0.1950
   165.20,    8.0273,    7.2304,    7.9162,    0.9999,    0.3535,   -0.0681,   -0.2000,   -0.5100,   -0.1900
   165.30,    7.6956,    7.3904,    8.0110,    0.9164,    0.3553,   -0.0280,   -0.4200,   -0.5250,   -0.0800
   165.40,    7.7062,    7.5377,    8.0740,    0.9462,    0.5194,   -0.0773,   -0.2300,   -0.6400,   -0.2100
   165.50,    7.7606,    7.5440,    8.0775,    0.9671,    0.5843,   -0.1053,   -0.4500,   -0.6400,   -0.2200
   165.60,    7.6687,    7.5532,    7.9568,    0.6709,    0.7992,    0.0651,   -0.3400,   -0.6200,   -0.1300
   165.70,    7.5968,    7.6532,    8.1152,    1.0824,    0.7972,   -0.1221,   -0.3300,   -0.7200,   -0.2300
   165.80,    7.8286,    7.9024,    8.0536,    1.1678,    0.8563,   -0.2009,   -0.4100,   -0.5500,   -0.1900
   165.90,    7.6717,    7.8705,    8.0327,    1.2269,    0.7099,   -0.1465,   -0.5300,   -0.7250,   -0.1800
   166.00,    7.7276,    7.5367,    7.9933,    0.7137,    0.4694,   -0.1157,   -0.3300,   -0.7200,   -0.1900
   166.10,    8.0948,    7.6866,    7.9662,    0.9725,    0.4095,   -0.0691,    0.0600,   -0.5150,   -0.1500
   166.20,    7.9150,    7.6227,    7.9179,    0.9861,    0.4657,   -0.0822,   -0.0400,   -0.7900,   -0.2000
   166.30,    7.4789,    7.6341,    7.9686,    0.8827,    0.2855,   -0.1472,    0.0100,   -0.6800,   -0.1600
   166.40,    7.4446,    7.9635,    8.0270,    0.8713,    0.3010,    0.0737,    0.1500,   -0.4700,   -0.2200
   166.50,    7.3323,    7.7374,    8.1494,    0.8576,    0.4015,   -0.1107,    0.2000,   -0.4550,   -0.1700
   166.60,    7.4486,    7.7889,    8.0401,    0.6652,    0.2724,    0.0254,    0.1000,   -0.4500,   -0.1900
   166.70,    7.7470,    7.7486,    8.0543,    0.7874,    0.3102,   -0.0619,   -0.1500,   -0.4500,   -0.0850
   166.80,    7.4151,    7.7677,    7.9686,    0.5899,    0.2128,   -0.1472,   -0.2000,   -0.4600,   -0.1300
   166.90,    7.6554,    7.7262,    7.8437,    0.6051,    0.2897,    0.0583,   -0.4100,   -0.4200,    0.0450
   167.00,    7.8076,    7.7032,    7.8699,    0.8162,    0.3901,    0.0188,   -0.3200,   -0.6800,    0.0600
   167.10,    7.5796,    7.9156,    7.8475,    0.8167,    0.4590,   -0.0018,   -0.5900,   -0.7550,    0.0250
   167.20,    7.5931,    7.7593,    7.7490,    0.5904,    0.3970,    0.0752,   -0.6200,   -0.6700,    0.1000
   167.30,    7.6128,    7.8154,    7.8285,    0.7780,    0.1439,   -0.0504,   -0.6300,   -0.6850,    0.0700
   167.40,    7.5429,    8.1442,    7.8381,    0.8834,    0.3374,   -0.0706,   -0.6800,   -0.4400,    0.1200
   167.50,    7.7268,    7.9439,    7.7748,    0.7778,    0.1704,   -0.1354,   -0.8000,   -0.3000,    0.1600
   167.60,    7.5727,    7.9824,    7.8133,    0.8728,    0.1466,   -0.2161,   -0.7600,   -0.3500,    0.1800
   167.70,    7.5877,    7.8296,    7.7826,    0.9245,    0.2596,   -0.1985,   -0.8100,   -0.3700,    0.1200
   167.80,    7.6155,    7.9081,    7.7987,    0.8140,    0.2301,   -0.0398,   -0.8700,   -0.4100,    0.0900
   167.90,    7.7025,    7.7268,    7.7836,    0.8603,    0.1686,   -0.3516,   -0.8700,   -0.5350,    0.1350
   168.00,    7.7158,    7.8571,    7.7268,    0.9260,    0.1811,   -0.4405,   -0.9200,   -0.1900,    0.1100
   168.10,    7.7017,    7.5445,    7.8454,    0.9243,    0.2032,   -0.3618,   -0.9800,   -0.3050,    0.0800
   168.20,    7.7603,    7.5729,    7.8130,    0.8531,    0.1747,   -0.3302,   -0.8200,   -0.0600,    0.0200
   168.30,    7.9701,    7.6741,    7.7596,    0.9430,    0.1337,   -0.3011,   -0.6800,   -0.2350,    0.1600
   168.40,    8.0775,    7.7940,    7.7805,    0.7068,   -0.1758,   -0.3555,   -0.4700,   -0.2600,    0.2300
   168.50,    8.0098,    7.9392,    7.6995,    0.6201,   -0.1686,   -0.9140,   -0.4100,   -0.1550,    0.3600
   168.60,    7.7662,    8.1689,    7.7758,    0.7470,   -0.0371,   -0.8975,   -0.4100,   -0.1800,    0.2400
   168.70,    7.8478,    8.1910,    7.5554,    1.1274,   -0.1306,   -0.6111,   -0.8600,   -0.1700,    0.3450
   168.80,    7.8766,    7.9780,    7.5931,    0.6608,   -0.2814,   -0.6279,   -0.8800,   -0.3200,    0.2800
   168.90,    7.7901,    7.9483,    8.0526,    0.8425,   -0.2138,   -0.8600,   -0.5500,   -0.3250,    0.5000
   169.00,    7.7409,    7.8945,    8.3400,    0.7795,    0.0503,   -0.7926,   -0.6400,   -0.3700,    0.0900
   169.10,    7.8832,    7.8362,    8.3870,    0.8967,    0.4385,   -0.9436,   -0.6600,   -0.6800,    0.1000
   169.20,    7.9775,    8.0548,    8.5106,    0.7088,    0.3692,   -0.9640,   -0.7200,   -0.4300,   -0.0500
   169.30,    8.0620,    8.0024,    8.7314,    0.8332,    0.6513,   -0.8764,   -0.6700,   -0.4600,   -0.1750
   169.40,    8.1910,    8.1189,    8.5301,    0.8846,    0.7760,   -0.4843,   -0.5700,   -0.3800,   -0.1900
   169.50,    8.3560,    8.1165,    8.6621,    0.5273,    0.7081,   -0.6890,   -0.1200,   -0.4200,   -0.0300
   169.60,    7.9950,    8.0056,    8.5675,    0.6824,    1.1183,   -0.6151,   -0.5100,   -0.6300,   -0.0300
   169.70,    7.6692,    8.0848,    8.6329,    0.8989,    1.0247,   -0.3933,   -0.6500,   -0.5800,   -0.3500
   169.80,    7.7616,    8.0357,    8.5592,    1.0171,    0.8157,   -0.0248,   -0.8600,   -0.7300,   -0.1600
   169.90,    7.9800,    8.0802,    8.9428,    1.0368,    0.7428,   -0.0454,   -0.9800,   -0.3800,    0.0150
   170.00,    7.8862,    7.9753,    8.9815,    0.2345,    0.9009,    0.1909,   -1.2800,   -0.0500,    0.0300
   170.10,    7.6436,    8.0150,    8.8600,    0.4113,    0.7811,    0.1653,   -1.3500,   -0.2900,   -0.1300
   170.20,    7.5209,    7.9372,    8.8621,   -0.3304,    1.0957,    0.5253,   -1.0000,   -0.2000,   -0.1800
   170.30,    7.3427,    7.7624,    8.8180,   -0.4449,    1.0101,    0.0141,   -1.2000,   -0.2550,   -0.0600
   170.40,    7.4340,    7.9049,    8.7904,   -0.3767,    0.7782,    0.2387,   -0.7000,   -0.1800,    0.0400
   170.50,    7.3313,    7.6634,    8.5752,   -0.4107,    0.6560,    0.0769,   -0.8000,   -0.2550,    0.4300
   170.60,    7.0260,    7.5192,    8.6183,   -0.4767,    0.4958,    0.1320,   -0.9200,   -0.2500,    0.3300
   170.70,    6.9043,    7.4744,    8.5810,   -0.7623,    0.4547,    0.5229,   -0.7800,   -0.2500,    0.1450
   170.80,    7.4953,    7.5781,    8.5789,   -0.8180,    0.5386,    0.5689,   -1.0400,   -0.2200,    0.2200
   170.90,    7.5958,    7.5205,    8.4693,    0.2202,    0.4568,    0.3880,   -0.8600,   -0.1200,    0.2400
   171.00,    7.1767,    7.5037,    8.6587,    0.2685,    0.6221,    0.1513,   -1.1700,   -0.1300,    0.0600
   171.10,    6.9895,    7.5833,    8.7457,    0.1102,    0.4965,    0.8637,   -0.9800,   -0.1350,   -0.0600
   171.20,    7.0814,    7.4592,    8.8037,    0.4064,    0.6950,    0.7105,   -1.0500,   -0.1900,    0.0500
   171.30,    6.8745,    7.3449,    8.8493,    0.4665,    0.3782,    0.6876,   -0.8500,    0.0950,    0.0700
   171.40,    7.0092,    7.4375,    8.7446,    0.2978,    0.4074,    0.5536,   -0.8000,   -0.3400,   -0.0900
   171.50,    7.2545,    7.7363,    8.8266,    0.5630,    0.2945,    0.7561,   -0.5400,   -0.3350,   -0.1300
   171.60,    7.1984,    7.5269,    8.7626,    0.5561,    0.3756,    0.3492,   -0.8500,   -0.3900,    0.2500
   171.70,    7.0235,    7.5224,    9.0965,    0.8196,    0.1507,    0.6467,   -1.0500,   -0.4250,   -0.2900
   171.80,    6.8881,    7.7423,    9.0862,    0.6463,    0.2453,    1.1370,   -0.8600,   -0.1500,   -0.2500
   171.90,    6.6876,    7.6745,    9.3656,    0.4222,    0.5077,    0.7474,   -0.7600,   -0.1300,   -0.1700
   172.00,    7.0380,    7.7832,    9.3667,    0.2372,    0.4926,    0.6514,   -0.7600,   -0.2200,   -0.2400
   172.10,    7.1228,    7.7515,    9.4479,    0.4756,    0.4032,    0.5118,   -0.6000,   -0.3000,   -0.3100
   172.20,    7.2048,    7.3006,    9.2743,    0.6780,    0.3621,    0.5332,   -0.4900,   -0.3900,   -0.1000
   172.30,    6.9105,    7.6105,    9.1721,    0.8699,    0.3040,    0.7272,   -0.4800,   -0.0700,   -0.1400
   172.40,    7.0765,    7.7362,    8.9658,    0.5625,   -0.1686,    1.0154,   -0.1000,   -0.2900,    0.2500
   172.50,    7.2176,    7.7739,    8.8160,    0.5158,   -0.1854,    0.7263,   -0.4000,   -0.2700,    0.3100
   172.60,    6.9654,    7.7997,    8.7648,    0.7128,    0.0102,    0.5632,   -0.5800,   -0.0800,    0.2800
   172.70,    7.0637,    7.6501,    8.5857,    1.1309,   -0.2219,    0.6588,   -0.5800,    0.0200,    0.4150
   172.80,    7.3050,    7.8049,    8.4267,    1.1962,   -0.4380,    0.7640,   -0.3800,    0.0600,    0.5600
   172.90,    6.9861,    7.8733,    8.7201,    1.3565,   -0.2123,    0.5791,   -1.0000,    0.3100,    0.3250
   173.00,    6.9258,    7.7106,    8.6592,    1.4417,   -0.2501,    0.3793,   -0.8600,    0.0900,    0.5400
   173.10,    6.8524,    7.4775,    8.6406,    0.3569,   -0.3535,    0.5017,   -0.6200,    0.0500,    0.6050
   173.20,    6.9733,    7.5702,    8.7461,    1.1127,   -0.2674,    0.4256,   -0.6100,   -0.0200,    0.7300
   173.30,    6.5360,    7.5100,    8.4475,    1.2513,   -0.1251,    0.0434,   -1.1200,    0.0050,    0.6350
   173.40,    6.9398,    7.1750,    8.5717,    1.4434,   -0.1235,   -0.7072,   -1.0300,   -0.2900,    0.7100
   173.50,    6.8123,    7.2460,    8.3465,    1.6700,   -0.1219,   -0.8168,   -0.7300,   -0.0950,    0.6800
   173.60,    7.0797,    7.4141,    8.4363,    1.6387,    0.1338,   -0.8806,   -0.7400,   -0.1400,    0.8100
   173.70,    6.9256,    7.2491,    8.3860,    2.1398,    0.0850,   -1.1966,   -0.6800,   -0.1950,    0.6450
   173.80,    7.0226,    7.4439,    8.5771,    1.1757,   -0.2829,   -1.0414,   -0.5600,   -0.3400,    0.8400
   173.90,    7.2981,    7.4634,    8.6551,    1.2523,   -0.3553,   -1.0959,   -0.3200,   -0.1650,    0.6950
   174.00,    7.0176,    7.6074,    8.5525,    0.9258,   -0.1061,   -1.0729,   -0.1900,   -0.1000,    0.7800
   174.10,    7.2102,    7.3697,    8.3395,    0.3439,   -0.0854,   -1.2237,    0.0600,   -0.1750,    0.9100
   174.20,    6.7667,    7.4897,    8.1831,    0.8807,    0.2143,   -1.1396,   -0.5400,   -0.2700,    1.0200
   174.30,    7.4294,    7.5488,    8.1930,    0.7056,    0.1682,   -1.2488,   -0.7000,   -0.2500,    1.1500
   174.40,    7.0078,    7.6126,    8.0026,    1.2380,    0.2579,   -1.4681,   -1.1600,   -0.1900,    1.0400
   174.50,    6.8386,    7.5955,    8.1555,    1.6875,    0.2522,   -1.5241,   -0.6700,   -0.5100,    0.6650
   174.60,    6.6951,    7.5350,    8.3053,    2.2184,    0.0774,   -1.4381,   -0.5700,   -0.5200,    0.5700
   174.70,    6.9297,    7.5054,    8.6232,    2.0477,   -0.0010,   -1.6484,   -0.6000,   -0.4000,    0.4550
   174.80,    6.8785,    7.4434,    8.6362,    1.4786,   -0.1048,   -1.6967,   -0.3000,   -0.3000,    0.3900
   174.90,    6.8517,    7.4479,    8.7675,    1.6392,    0.1771,   -1.6342,   -0.2100,   -0.1400,    0.3650
   175.00,    6.9334,    7.2247,    8.7392,    1.3215,    0.5736,   -1.5487,   -0.5700,   -0.3300,    0.3700
   175.10,    6.9275,    7.3385,    8.6624,    1.0216,    0.6624,   -1.5331,   -0.4900,    0.0050,    0.2700
   175.20,    6.9873,    7.6690,    8.8056,    0.7083,    0.3788,   -1.6260,   -0.6300,    0.1000,    0.2900
   175.30,    8.0076,    7.6293,    8.5864,    0.8122,    0.4986,   -1.4356,   -0.0700,   -0.0250,    0.3050
   175.40,    7.4840,    7.6791,    8.4922,    0.8406,    0.1806,   -1.3938,   -0.4000,    0.2600,    0.3300
   175.50,    7.7049,    7.6596,    8.5909,    0.3761,    0.1070,   -1.1537,   -0.3600,    0.2600,    0.1750
   175.60,    7.7121,    7.7382,    8.8295,    0.4340,    0.3374,   -1.1244,   -0.5400,    0.3000,    0.2500
   175.70,    7.7547,    7.6771,    8.7449,    0.6672,    0.4867,   -1.3057,   -0.5600,    0.0800,    0.4000
   175.80,    7.4702,    7.8209,    8.7224,    0.1407,    0.4758,   -1.1803,   -0.8900,    0.0300,    0.3600
   175.90,    7.3323,    7.6846,    8.8292,    0.0454,    0.3095,   -1.0923,   -0.3400,    0.1450,    0.2650
   176.00,    7.6308,    7.6835,    8.8470,    0.1675,    0.2025,   -1.1507,   -0.4200,    0.3900,    0.3300
   176.10,    7.3510,    7.4786,    8.7180,    0.1831,    0.3626,   -1.4052,   -0.5500,    0.3000,    0.2250
   176.20,    7.1715,    7.4665,    8.7035,    0.7167,    0.4608,   -1.4319,   -0.5400,    0.1800,    0.1400
   176.30,    7.0282,    7.5224,    8.7654,    0.5495,    0.5567,   -1.3851,   -0.7600,    0.3250,    0.2000
   176.40,    6.7800,    7.6399,    8.7246,    1.3525,    0.7315,   -1.3723,    0.0000,    0.2100,    0.2900
   176.50,    6.1683,    7.7018,    8.7782,    1.1706,    0.7783,   -1.3444,    0.2700,    0.3800,    0.2800
