index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
   284.20,    5.0210,    5.4960,    6.7526,    1.1152,   -0.2584,   -1.5575,    0.7300,    0.7800,    0.5100
   284.30,    4.8592,    5.5088,    6.8035,    1.3304,   -0.4207,   -1.3624,    0.8500,    1.0250,    0.6150
   284.40,    5.1818,    5.9641,    6.5898,    0.8500,   -0.3577,   -1.3922,    0.7600,    0.7100,    0.5500
   284.50,    5.1932,    6.0078,    6.3862,    1.0758,   -0.4236,   -1.4742,    0.8550,    0.8600,    0.9050
   284.60,    4.9478,    4.8195,    6.4906,    0.9566,   -0.3771,   -1.4543,    1.1500,    1.3500,    0.9200
   284.70,    4.9247,    4.5569,    6.4051,    0.5940,   -0.3559,   -1.6286,    1.4100,    1.2400,    0.9800
   284.80,    4.8887,    5.4750,    6.7240,   -0.0124,   -0.6101,   -0.9768,    0.8500,    0.6200,    0.7400
   284.90,    4.6703,    5.8214,    6.8543,    0.1709,   -1.0520,   -0.3553,    1.3100,    0.5800,    1.0700
   285.00,    5.0404,    6.1589,    6.9580,    0.3767,   -1.1317,   -0.2713,    1.3000,    0.3000,    0.7900
   285.10,    5.2366,    6.9032,    6.2116,    0.6358,   -0.8693,   -0.0815,    1.3250,    0.3150,    1.1000
   285.20,    5.2987,    7.4894,    6.0961,   -0.2185,   -0.3058,   -0.1563,    1.4400,    0.3900,    1.0500
   285.30,    5.3165,    7.1077,    6.4293,   -0.1309,   -0.5913,   -0.2008,    1.2550,    0.1800,    0.8950
   285.40,    5.6043,    6.8422,    6.6989,   -0.0385,   -1.0692,   -0.0181,    1.2600,    0.0000,    1.0100
   285.50,    5.4406,    6.8521,    6.9030,    0.0767,   -0.7723,    0.0319,    1.0500,    0.0500,    1.1050
   285.60,    5.3795,    6.7053,    6.9888,   -0.1801,   -1.1145,   -0.6380,    1.0000,    0.3500,    0.7500
   285.70,    5.4135,    6.7399,    6.5305,   -0.2828,   -1.1351,   -0.4449,    1.0150,    0.6750,    1.1200
   285.80,    5.6092,    6.5088,    6.4615,   -0.6007,   -1.1386,   -0.6956,    0.7500,    0.7900,    1.0100
   285.90,    5.7490,    6.4152,    6.4368,   -0.4625,   -0.8117,   -0.3780,    1.0750,    0.8100,    1.0750
   286.00,    5.5295,    6.6359,    6.4990,   -0.1831,   -0.3750,   -0.4203,    1.2700,    0.7600,    0.8800
   286.10,    5.2331,    6.8691,    6.2834,   -0.3513,   -0.4176,   -0.3470,    1.1350,    0.5550,    0.9800
   286.20,    4.9050,    6.4079,    6.2057,   -0.2028,   -0.3745,   -0.1784,    1.0700,    0.2900,    0.9000
   286.30,    4.9388,    6.8136,    6.2147,   -0.1594,   -0.3424,   -0.0776,    1.1650,    0.0200,    0.9250
   286.40,    4.8710,    6.1520,    6.2146,   -0.1001,    0.1427,   -0.1346,    1.2100,    0.4700,    0.9000
   286.50,    4.7188,    6.2945,    6.4449,   -0.1081,    0.5200,    0.1359,    1.4850,    0.1750,    0.9300
   286.60,    5.2593,    6.1234,    6.4143,   -0.1878,   -0.0888,    0.1535,    1.0800,    1.1900,    0.7700
   286.70,    5.1199,    6.2732,    6.3172,    0.0480,    0.2003,   -0.1006,    1.1450,    1.4900,    0.5800
   286.80,    5.3714,    6.5729,    5.9358,   -0.2880,    0.4865,   -0.0691,    1.2000,    1.3300,    0.7100
   286.90,    5.5659,    6.3203,    5.7222,   -0.3638,    0.5124,    0.3072,    1.0200,    1.2550,    0.6950
   287.00,    5.5297,    6.6640,    5.4485,   -0.0691,    0.4407,    0.4766,    0.8400,    1.4500,    1.0300
   287.10,    5.5221,    6.5290,    5.1758,   -0.1519,    0.4953,    0.1439,    0.7600,    1.7950,    0.9450
   287.20,    5.5632,    6.4298,    5.3980,   -0.3998,    1.2454,    0.2496,    0.9600,    1.8900,    0.6800
   287.30,    5.7687,    6.9903,    5.7357,   -0.4779,    1.0613,   -0.3252,    0.8500,    1.6650,    0.7450
   287.40,    5.6472,    7.3754,    5.7260,   -0.5035,    0.9127,   -0.5650,    0.8200,    1.2800,    0.7400
   287.50,    5.8178,    7.2198,    5.9805,   -0.2688,    0.9328,   -0.4910,    0.0200,    1.2400,    0.8100
   287.60,    6.1606,    7.1834,    6.3315,   -0.3336,    0.9105,   -0.7970,   -0.1900,    0.9800,    0.8300
   287.70,    6.1300,    7.2192,    6.2096,   -0.3160,    0.8508,   -1.1967,   -0.1250,    0.9900,    0.3800
   287.80,    5.9767,    7.3089,    6.1180,   -0.2279,    0.9900,   -0.9729,    0.0800,    0.9300,    0.6100
   287.90,    6.0028,    7.3032,    5.1655,    0.0816,    0.9501,   -1.1931,    0.2100,    0.8950,    1.2200
   288.00,    6.1382,    7.3412,    5.2374,   -0.1511,    0.9014,   -1.8076,    0.5400,    0.7200,    1.3600
   288.10,    6.0223,    7.3513,    5.0622,   -0.1938,    0.9062,   -1.9182,    0.5650,    0.7100,    1.2200
   288.20,    6.1490,    7.1888,    5.4713,   -0.4134,    0.9824,   -1.9143,    0.2700,    0.6900,    1.4100
   288.30,    6.2850,    7.2743,    5.2751,   -0.6211,    1.0107,   -1.2153,    0.2850,    0.5000,    1.4300
   288.40,    6.2791,    7.1555,    5.4413,   -0.7180,    1.0211,   -1.6116,    0.0300,    0.4500,    1.2200
   288.50,    6.2802,    7.2237,    5.3786,   -1.0171,    0.9297,   -1.5944,    0.2950,    0.5150,    1.6600
   288.60,    6.2446,    7.2237,    5.3270,   -1.2494,    0.9297,   -1.7254,    0.2800,    0.3800,    1.4400
   288.70,    6.1538,    7.2304,    5.7365,   -1.2356,    0.9626,   -1.7535,    0.1650,    0.4150,    0.7500
   288.80,    5.9055,    7.2378,    5.4846,   -1.0987,    0.9314,   -1.8485,   -0.0100,    0.3300,    1.5500
   288.90,    5.8780,    7.1909,    5.6518,   -1.2232,    0.9364,   -1.9919,    0.1150,    0.3300,    1.5300
   289.00,    6.0648,    7.0009,    5.6058,   -1.2359,    0.8881,   -1.7909,    0.1800,    0.3900,    1.5800
   289.10,    6.0855,    7.0826,    5.5504,   -1.2013,    0.9765,   -2.2679,    0.1250,    0.4400,    1.5150
   289.20,    5.9281,    7.0913,    5.8870,   -1.1671,    0.9063,   -2.3406,    0.2600,    0.3200,    1.1100
   289.30,    5.8117,    7.0388,    5.7487,   -0.8858,    0.9854,   -2.4038,    0.4600,    0.2750,    1.1650
   289.40,    5.4694,    6.9642,    6.0872,    0.0161,    0.9548,   -2.2305,    0.2600,    0.2200,    1.1500
   289.50,    5.1624,    6.9500,    6.0936,    0.0212,    0.8961,   -2.3116,    0.0900,    0.1300,    1.3600
   289.60,    5.3192,    6.8851,    6.1192,    0.3112,    0.9024,   -2.4332,    0.2000,    0.2700,    1.4500
   289.70,    5.0292,    6.7756,    6.1889,    0.2649,    0.9245,   -2.2465,    0.1200,    0.2450,    1.3000
   289.80,    5.0473,    6.8290,    6.1901,    0.3205,    0.8955,   -2.0825,    0.2900,    0.4200,    1.4000
   289.90,    4.9580,    6.8827,    6.3618,    0.2063,    0.7774,   -1.7978,    0.3200,    0.3300,    1.1500
   290.00,    4.9188,    6.8699,    6.5196,    0.0910,    0.7366,   -2.2130,    0.0000,    0.2800,    1.3600
   290.10,    4.7996,    6.9476,    6.4193,    0.1334,    0.7711,   -2.3821,   -0.0500,    0.3450,    1.4400
   290.20,    4.7146,    6.9649,    6.6765,    0.1871,    0.4847,   -2.2721,   -0.0600,    0.4000,    1.1700
   290.30,    4.7614,    6.6030,    6.9066,    0.1251,    0.4439,   -1.9126,   -0.2350,    0.5200,    0.9800
   290.40,    5.1404,    6.9432,    6.5765,   -0.0314,    0.1971,   -1.4580,    0.0100,    0.4700,    0.6800
   290.50,    5.1763,    6.7731,    6.3760,    0.1689,    0.3935,   -1.1300,    0.2800,    0.6850,    1.0600
   290.60,    5.2335,    7.0334,    6.6617,    0.0228,    0.5074,   -0.5855,    0.4700,    0.8300,    1.0100
   290.70,    5.2168,    6.7670,    6.4081,    0.2452,    0.4426,   -0.6665,    0.4450,    0.8800,    0.9600
   290.80,    5.0490,    6.5921,    6.3980,    0.3065,    0.4461,   -0.8744,    0.2300,    0.8100,    0.6400
   290.90,    4.9079,    6.6177,    6.2894,    0.3533,    0.3245,   -0.3961,    0.1100,    0.9900,    0.4600
   291.00,    5.8265,    6.4960,    6.6718,    0.4732,    0.2419,   -0.7837,   -0.3800,    0.9200,    0.3800
   291.10,    5.3586,    6.5327,    6.5325,    0.8895,    0.3782,   -0.9540,   -0.0550,    0.9850,    0.7350
   291.20,    5.4322,    6.3035,    6.3847,    1.0731,    0.0117,   -1.3462,   -0.2800,    0.9800,    0.8600
   291.30,    5.3807,    6.4991,    6.1738,    0.5930,    0.0428,   -1.3400,   -0.4050,    0.8250,    0.6150
   291.40,    5.3258,    6.6682,    6.0840,    0.5471,    0.3486,   -1.2762,   -0.8900,    1.0100,    0.6500
   291.50,    5.2664,    6.8344,    5.9249,    0.8283,    0.1552,   -1.0251,   -0.7850,    1.0550,    1.0600
   291.60,    4.8648,    6.5923,    6.1271,    1.1103,    0.5601,   -1.2211,   -0.9600,    0.9900,    1.1400
   291.70,    4.6496,    6.7147,    6.3037,    1.3546,    0.5787,   -1.0925,   -0.6150,    0.9650,    1.2100
   291.80,    4.6735,    7.2735,    6.2094,    1.0440,    0.8147,   -0.9046,   -0.1000,    0.7400,    0.9900
   291.90,    5.2246,    7.3104,    6.5103,    0.9941,    0.8620,   -0.8606,    0.0950,    0.7650,    0.9500
   292.00,    5.1562,    7.4638,    6.6782,    0.7685,    0.8310,   -1.4740,    0.2500,    0.9900,    0.6900
   292.10,    5.0687,    7.0900,    6.7223,    0.9002,    0.7423,   -1.3688,    0.1300,    1.2750,    0.6700
   292.20,    5.0441,    7.4429,    6.8427,    0.8687,    0.4793,   -1.2472,    0.2800,    1.0500,    0.7700
   292.30,    5.0253,    7.3818,    6.7077,    1.0801,    0.8316,   -1.0465,   -0.0500,    0.8750,    0.7250
   292.40,    5.2347,    7.2282,    6.6543,    0.9990,    0.9516,   -1.1635,    0.0800,    0.9700,    0.7400
   292.50,    5.0446,    7.4092,    6.4966,    1.0967,    0.8990,   -1.0973,   -0.0350,    0.9900,    0.6350
   292.60,    5.0094,    7.4680,    6.2825,    0.6293,    0.7389,   -1.1521,    0.0600,    0.7700,    0.7400
   292.70,    5.0325,    7.1912,    6.4293,    0.7889,    0.7013,   -1.0130,   -0.0150,    0.9950,    0.6100
   292.80,    4.9532,    6.9895,    6.4088,    1.0285,    0.1102,   -1.1366,   -0.4300,    1.2000,    0.7000
   292.90,    4.7831,    7.0901,    6.4421,    1.2249,   -0.0128,   -1.1753,   -0.2200,    1.0750,    0.5950
   293.00,    5.0335,    6.9747,    6.4928,    1.2450,   -0.2336,   -1.2403,   -0.1900,    0.9900,    0.5900
   293.10,    4.9436,    6.7531,    6.1286,    1.2517,   -0.1112,   -1.3491,   -0.1000,    0.9250,    0.7350
   293.20,    4.7228,    6.8398,    5.6215,    1.1071,   -0.1789,   -1.8032,    0.2400,    1.3000,    1.0900
   293.30,    4.6371,    6.6466,    5.8140,    1.4278,    0.1179,   -2.0361,    0.1700,    1.1050,    0.7950
   293.40,    5.0579,    6.9624,    5.9700,    1.9746,   -0.2494,   -1.6821,   -0.1200,    0.8400,    0.8200
   293.50,    4.6174,    7.0229,    6.1083,    1.6463,   -0.2776,   -1.8218,   -0.1800,    0.9450,    0.6500
   293.60,    4.7430,    7.0890,    6.0379,    1.5228,   -0.1198,   -1.8874,   -0.5600,    0.9100,    0.6600
   293.70,    4.8087,    7.2839,    5.7993,    0.9003,   -0.0247,   -1.9167,   -0.0250,    0.8100,    0.5900
   293.80,    4.4898,    7.3153,    5.7658,    0.8576,   -0.5124,   -2.3982,    0.0200,    1.0100,    0.6700
   293.90,    4.4155,    6.7196,    5.5550,    0.9981,   -0.5926,   -2.3350,   -0.1200,    0.7950,    0.9450
   294.00,    4.3760,    6.4613,    5.5592,    0.9719,   -0.4035,   -2.2241,   -0.3800,    1.4600,    0.7800
   294.10,    4.3813,    6.6877,    5.4012,    0.7837,   -0.5360,   -2.0689,   -0.4450,    1.3950,    0.5000
   294.20,    4.5117,    6.8388,    5.4903,    0.4471,   -0.2289,   -2.0687,   -0.3700,    1.2700,    0.6000
   294.30,    4.3531,    6.9150,    5.6631,    0.5202,   -0.0664,   -2.2291,   -0.3850,    1.4200,    0.7300
   294.40,    4.2652,    6.4372,    5.3528,    0.4240,   -0.2070,   -2.3420,   -0.3600,    1.2900,    0.9600
   294.50,    4.2135,    6.4728,    5.4777,    0.2359,   -0.3807,   -1.7924,   -0.2400,    1.0900,    1.1300
   294.60,    4.2915,    5.9210,    5.6193,    0.4414,   -0.4129,   -1.6111,   -0.1100,    0.9100,    1.0800
   294.70,    3.9218,    6.1568,    5.6176,    0.8128,   -0.4765,   -2.0032,    0.1200,    0.7400,    0.8800
   294.80,    3.9823,    6.6371,    5.7513,    0.9877,    0.1951,   -1.8158,    0.1100,    0.5700,    0.6300
   294.90,    3.5187,    6.7819,    5.7678,    0.9628,   -0.1718,   -1.8921,    0.1850,    0.9800,    0.5600
   295.00,    3.6348,    6.8112,    6.0798,    0.1043,    0.4017,   -1.5902,    0.3400,    1.1900,    0.3100
   295.10,    3.9100,    6.5513,    5.9695,   -0.1932,    0.2558,   -1.9101,    0.4700,    0.8300,    0.3250
   295.20,    4.1590,    6.5344,    5.7503,    0.0120,    0.1612,   -1.8658,    0.3800,    0.6700,    0.3600
   295.30,    3.7165,    6.6036,    5.8022,   -0.0103,    0.1198,   -1.8238,    0.7150,    1.1050,    0.4250
   295.40,    3.7842,    7.0868,    5.6742,    0.2794,    0.4783,   -1.7683,    0.7400,    0.9400,    0.5800
   295.50,    3.5134,    7.0739,    5.7676,    0.1357,    0.3806,   -1.8031,    0.9300,    1.0300,    0.5050
   295.60,    4.1100,    6.7278,    5.8451,    0.0630,   -0.0787,   -1.8256,    0.8200,    1.1700,    0.4700
   295.70,    4.3671,    6.7870,    5.7397,    0.5220,    0.3382,   -1.8956,    0.8050,    0.9950,    0.6000
   295.80,    4.6067,    6.7982,    5.6341,    0.1952,    0.4500,   -2.0795,    0.8600,    0.5400,    0.7500
   295.90,    4.8238,    6.9022,    5.8592,    0.8060,    0.2989,   -1.6209,    0.8700,    0.5600,    0.5900
   296.00,    4.8988,    7.0299,    5.9424,    0.6015,    0.1294,   -1.4575,    0.7600,    0.4200,    0.4200
   296.10,    4.5079,    7.0831,    6.0173,    1.1163,    0.1893,   -1.5160,    0.7400,    0.5550,    0.9300
   296.20,    4.5632,    6.9179,    6.1273,    0.7241,    0.2296,   -1.5131,    1.0200,    0.5800,    0.9100
   296.30,    4.4825,    7.0121,    6.2419,    0.5397,    0.1877,   -1.2854,    0.9550,    0.4300,    0.6400
   296.40,    4.9291,    7.3097,    6.2815,    0.4129,    0.1139,   -1.2021,    0.9100,    0.7300,    0.8600
   296.50,    4.5586,    7.2499,    6.5148,    0.8483,    0.0780,   -1.1877,    0.6450,    0.5100,    0.8150
   296.60,    3.7697,    7.4545,    6.5726,    1.2679,    0.1530,   -1.2519,    0.8200,    0.3100,    0.8000
   296.70,    4.1103,    7.4263,    6.5173,    0.7861,    0.0926,   -1.0627,    1.1000,    0.3150,    0.8450
   296.80,    4.7858,    7.3981,    6.4633,    0.6517,    0.0321,   -1.1157,    0.7700,    0.3400,    0.8500
   296.90,    4.8497,    7.3315,    6.6483,    1.2046,    0.0524,   -0.9113,    0.6350,    0.4100,    0.8000
   297.00,    5.1069,    7.2085,    6.6312,    1.1115,   -0.0482,   -0.9170,    0.8000,    0.5200,    0.7200
   297.10,    5.0203,    7.2314,    6.3678,    0.8301,   -0.2057,   -1.0348,    0.4200,    0.6700,    0.7350
   297.20,    5.4787,    7.2873,    6.4487,   -0.1181,   -0.1097,   -0.9394,    0.6900,    0.9600,    0.6600
   297.30,    5.4331,    7.3420,    6.4789,    0.2539,   -0.3239,   -0.9820,    0.2500,    0.8900,    0.6250
   297.40,    5.3337,    7.2799,    6.5231,   -0.2712,   -0.2816,   -1.0229,   -0.4800,    0.8300,    0.6500
   297.50,    5.1357,    7.4222,    6.6215,    0.2388,   -0.1644,   -0.9538,   -0.1850,    0.7550,    0.6500
   297.60,    4.7301,    7.3838,    6.6777,    0.0607,   -0.0836,   -0.8899,   -0.2700,    0.7900,    0.6200
   297.70,    5.0350,    7.3246,    6.7401,   -0.1013,   -0.2975,   -0.8751,   -0.0600,    0.8050,    0.7000
   297.80,    5.8506,    7.4173,    6.9479,   -0.5355,   -0.0083,   -0.8852,   -0.0600,    0.7700,    0.7000
   297.90,    5.8793,    7.4158,    6.9773,   -0.4500,    0.1198,   -0.6607,   -0.4650,    0.4300,    0.7550
   298.00,    6.3539,    7.6123,    7.0742,   -0.1673,    0.1439,   -0.8697,   -0.3300,    0.5400,    0.5800
   298.10,    6.6278,    7.7239,    7.3056,    0.1263,    0.4247,   -0.7522,   -0.3950,    0.3550,    0.4550
   298.20,    5.9375,    7.6741,    7.2033,    1.1351,    0.3367,   -0.8182,   -0.0900,    0.2300,    0.4300
   298.30,    6.3279,    7.7326,    7.2829,    0.9444,    0.4116,   -1.0899,   -0.0250,    0.0750,    0.3750
   298.40,    6.5983,    7.6537,    7.4751,    1.2661,    0.6192,   -1.2337,   -0.1600,    0.0100,    0.3700
   298.50,    6.4556,    7.6472,    7.3433,    1.3839,    0.6433,   -1.1751,    0.2350,   -0.1100,    0.4400
   298.60,    6.2634,    7.6924,    7.1038,    2.1369,    0.6524,   -1.4004,    0.9400,   -0.1200,    0.5200
   298.70,    5.8127,    7.8167,    7.1146,    2.0067,    0.5679,   -1.2566,    0.8750,   -0.1250,    0.8350
   298.80,    5.9664,    7.7537,    7.5212,    1.4806,    0.6172,   -1.0285,    0.3300,   -0.2600,    0.6100
   298.90,    6.7845,    7.7330,    7.2370,    1.0254,    0.5826,   -1.0349,    0.2700,   -0.1100,    0.3850
   299.00,    6.7014,    7.6596,    7.0799,    1.1220,    0.5130,   -1.0898,    0.3000,    0.1100,    0.2400
   299.10,    6.7438,    7.6360,    6.9687,    0.8352,    0.5315,   -1.4027,    0.3950,    0.0200,    0.5050
   299.20,    5.9592,    7.6756,    7.1988,    1.4227,    0.6147,   -1.2462,    0.3400,    0.1100,    0.6100
   299.30,    5.5275,    7.5721,    6.9664,    1.3412,    0.5878,   -1.2676,    0.5000,    0.0300,    0.6450
   299.40,    5.6787,    7.5261,    6.9383,    1.0962,    0.4396,   -1.2711,    0.2100,    0.2000,    0.3900
   299.50,    5.8441,    7.5407,    6.8923,    0.9099,    0.4664,   -1.6223,   -0.1700,    0.1300,    0.9500
   299.60,    5.6546,    7.4577,    6.8824,    0.8866,    0.4170,   -1.5700,   -0.8100,    0.2300,    1.0100
   299.70,    5.9495,    7.5141,    6.8329,    0.5738,    0.5379,   -1.3410,   -1.0050,    0.1000,    0.7650
   299.80,    5.7134,    7.5244,    6.7634,    0.9295,    0.4537,   -1.0076,   -0.7100,    0.0800,    0.6300
   299.90,    6.0184,    7.3520,    6.9460,    1.4336,    0.6391,   -0.7251,   -0.6500,    0.3100,    0.1900
   300.00,    6.2020,    7.3146,    6.9255,    0.9539,    0.7699,   -1.1088,   -0.1600,    0.2600,    0.4900
   300.10,    6.2406,    7.2241,    7.0011,    0.7271,    0.6947,   -1.0283,   -0.0100,    0.2850,    0.6400
   300.20,    6.1402,    7.2208,    7.2301,    0.3550,    0.7797,   -1.3849,   -0.4600,    0.2600,    0.7900
   300.30,    5.8800,    7.1588,    7.1262,    0.7042,    0.7330,   -0.7707,   -0.4800,    0.3700,    0.4550
   300.40,    6.2237,    7.1730,    7.2806,    0.4293,    0.5886,   -0.3457,   -0.1800,    0.3600,    0.4200
   300.50,    6.0822,    7.0486,    7.3658,    0.3051,    0.6731,   -0.4884,   -0.1550,    0.2500,    0.0650
   300.60,    6.5059,    7.2806,    7.2624,   -0.0703,    0.4665,   -0.2553,    0.2000,    0.1100,    0.1600
   300.70,    6.3911,    7.3076,    7.3830,    0.4000,    0.3629,   -0.2227,    0.5000,    0.1000,    0.3550
   300.80,    6.2855,    7.1186,    7.4384,    0.6222,    0.5677,   -0.3548,    0.4900,   -0.1200,    0.2300
   300.90,    6.0168,    7.2061,    7.4969,    0.8955,    0.4930,   -0.6860,    0.5450,   -0.2450,    0.2500
   301.00,    5.8890,    7.0413,    7.7327,    1.0080,    0.5012,   -0.9527,   -0.0800,   -0.1800,    0.1100
   301.10,    5.8086,    7.0997,    7.7939,    1.3437,    0.3730,   -0.8419,   -0.0500,   -0.0900,   -0.1000
   301.20,    5.6181,    7.3614,    8.0691,    1.0674,    0.5049,   -1.1394,   -0.4300,    0.0500,   -0.6200
   301.30,    5.8649,    7.7753,    8.1730,    1.0015,    0.4987,   -0.7383,   -0.1900,   -0.3050,   -0.3600
   301.40,    5.7511,    7.6963,    7.6135,    0.9128,    0.8524,   -0.5043,    0.1300,   -0.2000,   -0.0300
   301.50,    6.0392,    7.7385,    7.5787,    0.9161,    1.1176,   -0.5976,   -0.2550,   -0.2800,   -0.2700
   301.60,    6.1742,    7.7441,    7.6566,    1.0644,    1.0435,   -0.8552,   -0.3800,   -0.0400,   -0.3100
   301.70,    5.9363,    7.5323,    7.7997,    1.1741,    1.0566,   -0.5989,   -0.2400,   -0.0100,   -0.1800
   301.80,    5.9294,    7.5685,    7.9078,    1.4333,    0.9649,   -0.6961,   -0.0400,    0.1800,   -0.2300
   301.90,    6.2073,    7.6381,    7.8602,    1.1718,    1.0946,   -0.8302,    0.0350,    0.1050,   -0.3800
   302.00,    6.1680,    7.4828,    8.1149,    1.0566,    0.6765,   -1.0482,    0.0000,    0.0000,   -0.6800
   302.10,    6.3557,    7.6919,    7.8545,    1.0369,    0.6274,   -1.6252,   -0.1850,   -0.0500,   -0.6650
   302.20,    6.3909,    7.7416,    7.8179,    1.5042,    0.7155,   -1.7045,   -0.4300,    0.0300,   -0.6500
   302.30,    6.5510,    8.0253,    7.5283,    1.5061,    0.6969,   -1.5798,   -0.3700,    0.0150,   -0.2400
   302.40,    6.5389,    8.1755,    7.1791,    1.8074,    0.6049,   -1.4339,   -0.2900,    0.0400,   -0.0300
   302.50,    6.5154,    8.0662,    6.7472,    1.6798,    0.7411,   -1.6294,   -0.3400,    0.0200,    0.2050
   302.60,    6.4599,    7.8862,    6.5972,    2.1610,    0.6406,   -1.2204,   -0.2200,   -0.0200,    0.2200
   302.70,    6.6485,    7.9316,    7.3009,    1.9883,    0.7637,   -1.4973,   -0.2500,   -0.0150,   -0.1350
   302.80,    6.6542,    7.8290,    7.4983,    1.9711,    0.5837,   -1.4802,   -0.1800,    0.2100,   -0.2800
